Id,Latitude,Longitude,Zone,Franchisee
16664,40.80619,-73.912173,C,"Extenet Systems, Inc."
16665,40.575441,-73.99437,B,"Extenet Systems, INC. II"
16666,40.807486,-73.91336,C,"Extenet Systems, Inc."
16668,40.807935,-73.911065,C,"Extenet Systems, Inc."
16669,40.808826,-73.913921,C,"Extenet Systems, Inc."
16670,40.809515,-73.925708,C,"Extenet Systems, Inc."
16671,40.809292,-73.912617,C,"Extenet Systems, Inc."
16673,40.810585,-73.909935,C,"Extenet Systems, Inc."
16675,40.643879,-73.937102,B,"Extenet Systems, INC. II"
16677,40.616961,-73.944083,B,"Extenet Systems, INC. II"
16678,40.60522,-73.981255,B,"Extenet Systems, INC. II"
16680,40.810612,-73.924579,C,"Extenet Systems, Inc."
16681,40.811755,-73.914514,C,"Extenet Systems, Inc."
16682,40.811966,-73.925734,C,"Extenet Systems, Inc."
16683,40.812212,-73.916417,C,"Extenet Systems, Inc."
16684,40.812564,-73.906464,C,"Extenet Systems, Inc."
16685,40.812993,-73.925621,C,"Extenet Systems, Inc."
16686,40.813499,-73.922723,C,"Extenet Systems, Inc."
16687,40.81347,-73.917759,C,"Extenet Systems, Inc."
16688,40.813584,-73.927397,C,"Extenet Systems, Inc."
16691,40.815082,-73.917779,C,"Extenet Systems, Inc."
16693,40.815783,-73.919816,C,"Extenet Systems, Inc."
16694,40.815831,-73.918273,C,"Extenet Systems, Inc."
16695,40.817512,-73.928766,C,"Extenet Systems, Inc."
16696,40.810134,-73.876231,C,"Extenet Systems, Inc."
16697,40.805197,-73.871606,C,"Extenet Systems, Inc."
16698,40.804815,-73.876147,C,"Extenet Systems, Inc."
16699,40.813354,-73.89923,C,"Extenet Systems, Inc."
16700,40.813523,-73.910946,C,"Extenet Systems, Inc."
16701,40.81585,-73.903038,C,"Extenet Systems, Inc."
16702,40.817477,-73.917263,C,"Extenet Systems, Inc."
16703,40.817753,-73.904896,C,"Extenet Systems, Inc."
16704,40.818092,-73.913248,C,"Extenet Systems, Inc."
16705,40.818027,-73.922587,C,"Extenet Systems, Inc."
16710,40.805544,-73.914681,C,"Extenet Systems, Inc."
16712,40.807005,-73.91975,C,"Extenet Systems, Inc."
16713,40.806979,-73.917496,C,"Extenet Systems, Inc."
16714,40.806933,-73.927289,C,"Extenet Systems, Inc."
16715,40.809004,-73.872231,C,"Extenet Systems, Inc."
16717,40.819629,-73.899951,C,"Extenet Systems, Inc."
16719,40.645321,-73.978617,B,Mobilitie2
16720,40.647126,-73.972631,B,Mobilitie2
16721,40.643886,-73.958683,B,Mobilitie2
16722,40.642054,-73.957009,B,Mobilitie2
16724,40.607253,-74.002831,B,Mobilitie2
16725,40.606556,-73.999701,B,Mobilitie2
16726,40.613413,-74.033316,B,Mobilitie2
16727,40.61617,-74.029907,B,Mobilitie2
16728,40.612034,-74.008745,B,Mobilitie2
16729,40.608842,-74.003529,B,Mobilitie2
16730,40.614219,-73.999128,B,Mobilitie2
16731,40.618461,-74.021393,B,Mobilitie2
16732,40.622939,-74.011988,B,Mobilitie2
16733,40.627963,-74.023363,B,Mobilitie2
16734,40.629573,-74.01226,B,Mobilitie2
16735,40.632975,-74.024319,B,Mobilitie2
16736,40.632011,-74.024463,B,Mobilitie2
16737,40.632975,-74.019765,B,Mobilitie2
16738,40.63089,-74.014461,B,Mobilitie2
16739,40.589793,-73.992619,B,Mobilitie2
16742,40.688276,-73.964649,B,Mobilitie2
16744,40.662193,-73.996453,B,Mobilitie2
16745,40.66189,-73.992989,B,Mobilitie2
16746,40.587655,-73.992421,B,Mobilitie2
16747,40.613086,-73.97871,B,Mobilitie2
16748,40.612312,-73.965614,B,Mobilitie2
16750,40.609997,-73.961449,B,Mobilitie2
16751,40.608756,-73.954304,B,Mobilitie2
16752,40.613305,-73.955381,B,Mobilitie2
16753,40.619499,-73.982922,B,Mobilitie2
16754,40.620457,-73.960596,B,Mobilitie2
16755,40.618522,-73.954848,B,Mobilitie2
16756,40.622864,-73.96085,B,Mobilitie2
16757,40.624116,-73.948216,B,Mobilitie2
16758,40.624274,-73.93051,B,Mobilitie2
16759,40.625983,-73.990893,B,Mobilitie2
16760,40.628399,-73.974706,B,Mobilitie2
16761,40.632231,-73.978408,B,Mobilitie2
16762,40.624817,-73.964048,B,Mobilitie2
16763,40.630688,-73.956695,B,Mobilitie2
16780,40.780128,-73.961346,A,Crown Castle Solutions Corp.
16781,40.633284,-73.954979,B,Mobilitie2
16782,40.634311,-73.995327,B,Mobilitie2
16783,40.592199,-73.788862,B,Crown Castle Solutions Corp.
16784,40.687708,-73.820201,B,Crown Castle Solutions Corp.
16785,40.65126,-73.963519,B,Mobilitie2
16786,40.657551,-73.956476,B,Mobilitie2
16787,40.650489,-73.925312,B,Mobilitie2
16788,40.671574,-73.975375,B,Mobilitie2
16789,40.68774,-73.816393,B,Crown Castle Solutions Corp.
16790,40.656327,-73.950253,B,Mobilitie2
16792,40.692166,-73.736511,B,Crown Castle Solutions Corp.
16793,40.69283,-73.839335,B,Crown Castle Solutions Corp.
16794,40.667537,-73.977846,B,Mobilitie2
16795,40.701489,-73.887069,B,Crown Castle Solutions Corp.
16796,40.699523,-73.811077,B,Crown Castle Solutions Corp.
16797,40.703046,-73.813455,B,Crown Castle Solutions Corp.
16799,40.745303,-73.971381,A,Crown Castle Solutions Corp.
16800,40.701272,-73.804678,B,Crown Castle Solutions Corp.
16801,40.668828,-73.980113,B,Mobilitie2
16803,40.766878,-73.964683,A,Crown Castle Solutions Corp.
16806,40.703266,-73.807301,B,Crown Castle Solutions Corp.
16807,40.735464,-74.00827,A,Crown Castle Solutions Corp.
16808,40.732313,-73.998936,A,Crown Castle Solutions Corp.
16809,40.714989,-73.946245,B,Mobilitie2
16811,40.691665,-73.969648,B,Mobilitie2
16812,40.703305,-73.802537,B,Crown Castle Solutions Corp.
16813,40.695658,-73.967457,B,Mobilitie2
16814,40.70498,-73.804721,B,Crown Castle Solutions Corp.
16815,40.70441,-73.944367,B,Mobilitie2
16818,40.668298,-73.953355,B,Mobilitie2
16820,40.702915,-73.797932,B,Crown Castle Solutions Corp.
16822,40.703077,-73.793128,B,Crown Castle Solutions Corp.
16823,40.613657,-73.975068,B,Mobilitie2
16825,40.61495,-73.967256,B,Mobilitie2
16826,40.773722,-73.97147,A,Crown Castle Solutions Corp.
16827,40.617141,-73.985088,B,Mobilitie2
16829,40.620751,-73.984939,B,Mobilitie2
16830,40.618099,-73.980535,B,Mobilitie2
16832,40.708185,-73.796542,B,Crown Castle Solutions Corp.
16833,40.629447,-73.997813,B,Mobilitie2
16835,40.626227,-73.994002,B,Mobilitie2
16836,40.709222,-73.796272,B,Crown Castle Solutions Corp.
16837,40.710653,-73.801516,B,Crown Castle Solutions Corp.
16838,40.649318,-73.903997,B,Mobilitie2
16839,40.710344,-73.810199,B,Crown Castle Solutions Corp.
16840,40.649088,-73.892541,B,Mobilitie2
16841,40.65408,-73.952745,B,Mobilitie2
16843,40.662142,-73.982083,B,Mobilitie2
16844,40.71152,-73.814311,B,Crown Castle Solutions Corp.
16845,40.837536,-73.910476,C,Crown Castle Solutions Corp.
16847,40.713701,-73.822576,B,Crown Castle Solutions Corp.
16850,40.667554,-73.89718,C,Crown Castle Solutions Corp.
16852,40.718267,-73.757205,B,Crown Castle Solutions Corp.
16854,40.719291,-73.850559,B,Crown Castle Solutions Corp.
16855,40.665781,-73.979046,B,Mobilitie2
16856,40.663994,-73.91036,C,Crown Castle Solutions Corp.
16857,40.65849,-73.929044,B,Mobilitie2
16858,40.720418,-73.845311,B,Crown Castle Solutions Corp.
16859,40.667615,-73.981129,B,Mobilitie2
16860,40.665706,-73.920371,C,Crown Castle Solutions Corp.
16861,40.731916,-73.813912,B,Crown Castle Solutions Corp.
16864,40.738047,-73.815013,B,Crown Castle Solutions Corp.
16866,40.669228,-73.913402,C,Crown Castle Solutions Corp.
16867,40.736887,-73.918146,B,Crown Castle Solutions Corp.
16868,40.737552,-73.919913,B,Crown Castle Solutions Corp.
16870,40.744872,-73.852444,B,Crown Castle Solutions Corp.
16871,40.742953,-73.875537,B,Crown Castle Solutions Corp.
16873,40.74145,-73.936981,B,Crown Castle Solutions Corp.
16874,40.742157,-73.941214,B,Crown Castle Solutions Corp.
16875,40.742565,-73.937879,B,Crown Castle Solutions Corp.
16876,40.745431,-73.897016,B,Crown Castle Solutions Corp.
16878,40.747729,-73.880779,B,Crown Castle Solutions Corp.
16879,40.747888,-73.885925,B,Crown Castle Solutions Corp.
16880,40.750397,-73.88626,B,Crown Castle Solutions Corp.
16881,40.603083,-74.008121,B,Mobilitie2
16882,40.632815,-73.994308,B,Mobilitie2
16883,40.656842,-73.953226,B,Mobilitie2
16884,40.748657,-73.854413,B,Crown Castle Solutions Corp.
16885,40.750053,-73.86536,B,Crown Castle Solutions Corp.
16886,40.665535,-73.989467,B,Mobilitie2
16887,40.75081,-73.855524,B,Crown Castle Solutions Corp.
16888,40.748511,-73.891677,B,Crown Castle Solutions Corp.
16889,40.750898,-73.873992,B,Crown Castle Solutions Corp.
16891,40.751673,-73.878098,B,Crown Castle Solutions Corp.
16892,40.751945,-73.875303,B,Crown Castle Solutions Corp.
16893,40.676565,-73.959543,B,Mobilitie2
16894,40.752459,-73.879027,B,Crown Castle Solutions Corp.
16895,40.679629,-73.961787,B,Mobilitie2
16896,40.752625,-73.87736,B,Crown Castle Solutions Corp.
16897,40.703146,-73.953687,B,Mobilitie2
16899,40.751671,-73.87081,B,Crown Castle Solutions Corp.
16900,40.706962,-73.932145,B,Mobilitie2
16904,40.705294,-73.966519,B,Mobilitie2
16905,40.694315,-73.97652,B,Mobilitie2
16907,40.707519,-73.948216,B,Mobilitie2
16908,40.709112,-73.967011,B,Mobilitie2
16909,40.718058,-73.959734,B,Mobilitie2
16910,40.73605,-73.952441,B,Mobilitie2
16911,40.655467,-73.923097,B,Mobilitie2
16912,40.654438,-73.915429,B,Mobilitie2
16914,40.664778,-73.997178,B,Mobilitie2
16915,40.663018,-73.991821,B,Mobilitie2
16916,40.658801,-73.981864,B,Mobilitie2
16917,40.6815,-73.914118,C,Mobilitie2
16918,40.68008,-73.876649,C,Mobilitie2
16919,40.686218,-73.944616,C,Mobilitie2
16920,40.686118,-73.932761,C,Mobilitie2
16921,40.683589,-73.935248,C,Mobilitie2
16924,40.748639,-73.977357,A,Crown Castle Solutions Corp.
16927,40.799103,-73.962791,B,Crown Castle Solutions Corp.
16928,40.80615,-73.917804,C,Crown Castle Solutions Corp.
16929,40.810854,-73.924706,C,Crown Castle Solutions Corp.
16930,40.688314,-73.933199,C,Mobilitie2
16932,40.812386,-73.920665,C,Crown Castle Solutions Corp.
16933,40.690466,-73.927492,C,Mobilitie2
16935,40.701012,-73.939212,C,Mobilitie2
16936,40.816673,-73.916765,C,Crown Castle Solutions Corp.
16937,40.689229,-73.917519,C,Mobilitie2
16938,40.816745,-73.917585,C,Crown Castle Solutions Corp.
16939,40.695329,-73.961316,C,Mobilitie2
16940,40.819454,-73.913488,C,Crown Castle Solutions Corp.
16941,40.696761,-73.957453,C,Mobilitie2
16942,40.693051,-73.931164,C,Mobilitie2
16943,40.693967,-73.926006,C,Mobilitie2
16945,40.692065,-73.91471,C,Mobilitie2
16946,40.825979,-73.878453,B,Crown Castle Solutions Corp.
16947,40.701535,-73.923008,C,Mobilitie2
16948,40.832177,-73.920327,C,Crown Castle Solutions Corp.
16949,40.842553,-73.88555,C,Crown Castle Solutions Corp.
16951,40.675708,-73.869234,C,Mobilitie2
16952,40.681217,-73.869663,C,Mobilitie2
16954,40.687548,-73.871147,C,Mobilitie2
16955,40.66655,-73.914707,C,Mobilitie2
16956,40.672428,-73.916949,C,Mobilitie2
16957,40.678317,-73.926582,C,Mobilitie2
16958,40.663614,-73.902513,C,Mobilitie2
16959,40.662763,-73.896344,C,Mobilitie2
16960,40.662579,-73.88189,C,Mobilitie2
16961,40.68265,-73.91721,C,Mobilitie2
16963,40.796614,-73.974426,B,Crown Castle Solutions Corp.
16964,40.801919,-73.970252,B,Crown Castle Solutions Corp.
16967,40.807317,-73.958379,B,Crown Castle Solutions Corp.
16968,40.814174,-73.961692,B,Crown Castle Solutions Corp.
16969,40.823507,-73.955544,B,Crown Castle Solutions Corp.
16970,40.676131,-73.903364,C,Mobilitie2
16971,40.830373,-73.940395,B,Crown Castle Solutions Corp.
16974,40.8365,-73.936924,B,Crown Castle Solutions Corp.
16976,40.681307,-73.990817,B,Crown Castle Solutions Corp.
16978,40.658594,-73.902906,C,Mobilitie2
16979,40.737352,-73.866223,B,Crown Castle Solutions Corp.
16980,40.657829,-73.874924,C,Mobilitie2
16981,40.665995,-73.918456,C,Mobilitie2
16982,40.665714,-73.908706,C,Mobilitie2
16983,40.659477,-73.883867,C,Mobilitie2
16984,40.662021,-73.886642,C,Mobilitie2
16985,40.750025,-73.882395,B,Mobilitie2
16988,40.757994,-73.819408,B,Mobilitie2
16989,40.590011,-73.797979,B,Mobilitie2
16991,40.6907,-73.810424,B,Mobilitie2
16993,40.580013,-73.829199,B,Mobilitie2
16994,40.662289,-73.950695,B,Crown Castle Solutions Corp.
16995,40.65322,-73.963716,B,Crown Castle Solutions Corp.
16996,40.66113,-73.920315,B,Crown Castle Solutions Corp.
16997,40.6612,-73.926871,B,Crown Castle Solutions Corp.
16998,40.790792,-73.942464,C,Crown Castle Solutions Corp.
16999,40.662311,-73.929325,B,Crown Castle Solutions Corp.
17001,40.658393,-73.962585,B,Crown Castle Solutions Corp.
17002,40.820392,-73.899967,C,Crown Castle Solutions Corp.
17003,40.821928,-73.889437,C,Crown Castle Solutions Corp.
17004,40.660866,-73.960579,B,Crown Castle Solutions Corp.
17005,40.87138,-73.89284,C,Crown Castle Solutions Corp.
17006,40.773527,-73.826544,B,Mobilitie2
17007,40.661533,-73.961455,B,Crown Castle Solutions Corp.
17010,40.668092,-73.95882,B,Crown Castle Solutions Corp.
17011,40.704349,-73.798837,B,Mobilitie2
17012,40.679655,-73.909509,C,Crown Castle Solutions Corp.
17013,40.668163,-73.950738,B,Crown Castle Solutions Corp.
17014,40.847336,-73.916412,C,Crown Castle Solutions Corp.
17015,40.665348,-73.931578,B,Crown Castle Solutions Corp.
17017,40.851942,-73.866838,B,Crown Castle Solutions Corp.
17020,40.863879,-73.902545,C,Crown Castle Solutions Corp.
17022,40.670831,-73.950912,B,Crown Castle Solutions Corp.
17023,40.859977,-73.891326,C,Crown Castle Solutions Corp.
17024,40.862181,-73.894872,C,Crown Castle Solutions Corp.
17026,40.862335,-73.897569,C,Crown Castle Solutions Corp.
17029,40.822205,-73.89499,C,"Extenet Systems, Inc."
17030,40.833658,-73.913983,C,"Extenet Systems, Inc."
17031,40.651981,-73.876143,C,"Extenet Systems, Inc."
17032,40.65016,-73.874917,C,"Extenet Systems, Inc."
17033,40.650366,-73.86994,C,"Extenet Systems, Inc."
17034,40.655817,-73.867907,C,"Extenet Systems, Inc."
17038,40.757138,-73.83417,B,Crown Castle Solutions Corp.
17041,40.770417,-73.870702,B,Crown Castle Solutions Corp.
17043,40.881412,-73.879375,C,Crown Castle Solutions Corp.
17044,40.70702,-74.00251,A,Crown Castle Solutions Corp.
17045,40.723695,-74.003536,A,Crown Castle Solutions Corp.
17048,40.76999,-73.97371,A,"Crown Castle Fiber, LLC"
17053,40.680981,-73.857838,B,Mobilitie2
17054,40.678003,-73.822873,B,Mobilitie2
17055,40.675561,-73.811012,B,Mobilitie2
17056,40.675902,-73.801785,B,Mobilitie2
17057,40.685285,-73.84946,B,Mobilitie2
17058,40.687672,-73.82575,B,Mobilitie2
17059,40.688675,-73.781338,B,Mobilitie2
17060,40.701321,-73.816334,B,Mobilitie2
17061,40.729121,-73.849275,B,Mobilitie2
17062,40.774985,-73.908939,B,Mobilitie2
17063,40.754822,-73.854732,B,Mobilitie2
17064,40.667097,-73.855597,B,Mobilitie2
17065,40.713617,-73.81257,B,Mobilitie2
17067,40.711999,-73.788133,B,Mobilitie2
17068,40.713427,-73.799102,B,Mobilitie2
17069,40.710194,-73.784442,B,Mobilitie2
17070,40.712415,-73.784323,B,Mobilitie2
17071,40.736892,-73.851787,B,Crown Castle NG East LLC
17072,40.712218,-73.779161,B,Mobilitie2
17073,40.706456,-73.796403,B,Crown Castle NG East LLC
17075,40.717197,-73.838523,B,Mobilitie2
17076,40.717245,-73.797864,B,Mobilitie2
17077,40.718281,-73.793928,B,Mobilitie2
17078,40.727597,-73.871193,B,Mobilitie2
17079,40.72792,-73.863644,B,Mobilitie2
17080,40.72608,-73.864853,B,Mobilitie2
17081,40.730738,-73.871858,B,Mobilitie2
17082,40.726414,-73.852975,B,Mobilitie2
17083,40.728201,-73.854952,B,Mobilitie2
17084,40.729946,-73.861086,B,Mobilitie2
17085,40.72462,-73.820549,B,Mobilitie2
17087,40.767391,-73.881737,B,Crown Castle NG East LLC
17091,40.731819,-73.805249,B,Mobilitie2
17093,40.728315,-73.807269,B,Mobilitie2
17096,40.701308,-73.81329,B,Crown Castle NG East LLC
17097,40.704808,-73.791492,B,Crown Castle NG East LLC
17098,40.735923,-73.872642,B,Mobilitie2
17099,40.758124,-73.827411,B,Crown Castle NG East LLC
17100,40.73681,-73.867888,B,Mobilitie2
17101,40.734422,-73.820973,B,Mobilitie2
17102,40.735057,-73.825385,B,Mobilitie2
17103,40.734377,-73.822319,B,Mobilitie2
17105,40.650447,-73.955764,B,Crown Castle NG East LLC
17108,40.744279,-73.880543,B,Mobilitie2
17109,40.742423,-73.888746,B,Mobilitie2
17110,40.649581,-73.967812,B,Crown Castle NG East LLC
17111,40.751178,-73.891106,B,Mobilitie2
17113,40.718054,-73.837013,B,Mobilitie2
17114,40.642319,-73.960695,B,Crown Castle NG East LLC
17115,40.659343,-73.924613,B,Crown Castle NG East LLC
17116,40.732633,-73.923084,B,Mobilitie2
17117,40.744588,-73.928786,B,Mobilitie2
17119,40.741937,-73.926436,B,Mobilitie2
17122,40.747394,-73.903708,B,Mobilitie2
17123,40.666846,-73.814436,B,Mobilitie2
17127,40.735234,-73.865246,B,Mobilitie2
17130,40.735105,-73.858278,B,Mobilitie2
17132,40.756623,-73.806483,B,Mobilitie2
17134,40.856762,-73.864859,B,Crown Castle NG East LLC
17135,40.757639,-73.768106,B,Mobilitie2
17136,40.666765,-73.928603,B,Crown Castle NG East LLC
17137,40.766473,-73.865908,B,Mobilitie2
17139,40.764019,-73.828648,B,Mobilitie2
17140,40.870267,-73.900446,B,Crown Castle NG East LLC
17143,40.595308,-73.75135,B,Mobilitie2
17145,40.670759,-73.8553,B,Mobilitie2
17146,40.704573,-73.910503,B,Mobilitie2
17147,40.706006,-73.904557,B,Mobilitie2
17148,40.702008,-73.879238,B,Mobilitie2
17149,40.738078,-73.931005,B,Mobilitie2
17150,40.740433,-73.929783,B,Mobilitie2
17151,40.734398,-73.883192,B,Mobilitie2
17152,40.736061,-73.875597,B,Mobilitie2
17153,40.73612,-73.879439,B,Mobilitie2
17154,40.738376,-73.879471,B,Mobilitie2
17155,40.740859,-73.880409,B,Mobilitie2
17156,40.742816,-73.959791,B,Mobilitie2
17157,40.742448,-73.952271,B,Mobilitie2
17160,40.744763,-73.902643,B,Mobilitie2
17161,40.742795,-73.892978,B,Mobilitie2
17162,40.749569,-73.866549,B,Mobilitie2
17164,40.744659,-73.855732,B,Mobilitie2
17165,40.750129,-73.855179,B,Mobilitie2
17166,40.74282,-73.825624,B,Mobilitie2
17167,40.753947,-73.92429,B,Mobilitie2
17168,40.752428,-73.915052,B,Mobilitie2
17169,40.751796,-73.903716,B,Mobilitie2
17170,40.752747,-73.87624,B,Mobilitie2
17171,40.758729,-73.934092,B,Mobilitie2
17172,40.654199,-73.90878,C,"Extenet Systems, INC. II"
17174,40.62789,-73.898617,B,"Extenet Systems, INC. II"
17175,40.572182,-73.990364,B,"Extenet Systems, INC. II"
17177,40.74877,-73.942099,B,"Extenet Systems, INC. II"
17178,40.663092,-73.755985,B,"Extenet Systems, INC. II"
17179,40.75822,-73.937128,B,"Extenet Systems, INC. II"
17181,40.772883,-73.923514,B,"Extenet Systems, INC. II"
17183,40.77533,-73.926309,B,"Extenet Systems, INC. II"
17186,40.573014,-74.09459,B,"Mobilitie, LLC"
17187,40.601133,-73.934532,B,"Mobilitie, LLC"
17188,40.60939,-73.947316,B,"Mobilitie, LLC"
17189,40.677722,-73.791011,B,"Mobilitie, LLC"
17190,40.698607,-73.833151,B,"Mobilitie, LLC"
17191,40.746167,-73.82502,B,"Mobilitie, LLC"
17194,40.749595,-73.952121,B,"Mobilitie, LLC"
17195,40.671252,-73.871038,C,"Mobilitie, LLC"
17197,40.751551,-73.993785,A,"Crown Castle Fiber, LLC"
17198,40.7299,-73.990601,A,"Crown Castle Fiber, LLC"
17200,40.745856,-73.900025,B,"Extenet Systems, INC. II"
17203,40.709772,-73.911142,B,"Extenet Systems, INC. II"
17204,40.713126,-73.910831,B,"Extenet Systems, INC. II"
17205,40.712291,-73.91098,B,"Extenet Systems, INC. II"
17207,40.753993,-73.859339,B,"Extenet Systems, INC. II"
17208,40.756296,-73.859771,B,"Extenet Systems, INC. II"
17211,40.75457,-73.933681,B,"Extenet Systems, INC. II"
17212,40.757292,-73.935497,B,"Extenet Systems, INC. II"
17213,40.763701,-73.94152,B,"Extenet Systems, INC. II"
17215,40.776725,-73.923412,B,"Extenet Systems, INC. II"
17216,40.779352,-73.915129,B,"Extenet Systems, INC. II"
17217,40.778678,-73.917044,B,"Extenet Systems, INC. II"
17218,40.893401,-73.844724,B,"Extenet Systems, INC. II"
17233,40.877541,-73.824837,B,Crown Castle NG East LLC
17235,40.683434,-73.990009,B,Crown Castle NG East LLC
17237,40.683489,-73.992753,B,Crown Castle NG East LLC
17238,40.826116,-73.922871,C,Crown Castle Solutions Corp.
17240,40.684071,-73.999383,B,Crown Castle NG East LLC
17241,40.846501,-73.914285,C,Crown Castle Solutions Corp.
17248,40.685021,-74.002805,B,Crown Castle NG East LLC
17249,40.801774,-73.964581,B,Crown Castle NG East LLC
17254,40.68557,-73.994447,B,Crown Castle NG East LLC
17256,40.687243,-73.987441,B,Crown Castle NG East LLC
17257,40.795574,-73.950275,B,Crown Castle NG East LLC
17258,40.812238,-73.952166,B,Crown Castle NG East LLC
17259,40.805482,-73.962166,B,Crown Castle NG East LLC
17263,40.806763,-73.961237,B,Crown Castle NG East LLC
17264,40.809364,-73.957179,B,Crown Castle NG East LLC
17265,40.797916,-73.967418,B,Crown Castle NG East LLC
17267,40.809375,-73.959046,B,Crown Castle NG East LLC
17268,40.810802,-73.964562,B,Crown Castle NG East LLC
17269,40.845648,-73.932835,B,Crown Castle NG East LLC
17270,40.812954,-73.957783,B,Crown Castle NG East LLC
17272,40.802229,-73.97014,B,Crown Castle NG East LLC
17273,40.847318,-73.93533,B,Crown Castle NG East LLC
17274,40.848048,-73.940314,B,Crown Castle NG East LLC
17276,40.808681,-73.966174,B,Crown Castle NG East LLC
17277,40.849976,-73.931334,B,Crown Castle NG East LLC
17278,40.851074,-73.932587,B,Crown Castle NG East LLC
17279,40.840168,-73.94545,B,Crown Castle NG East LLC
17281,40.828622,-73.942145,B,Crown Castle NG East LLC
17282,40.851152,-73.934105,B,Crown Castle NG East LLC
17283,40.754419,-73.827204,B,Crown Castle NG East LLC
17287,40.755827,-73.827348,B,Crown Castle NG East LLC
17291,40.759281,-73.833461,B,Crown Castle NG East LLC
17293,40.760304,-73.93753,B,Crown Castle NG East LLC
17294,40.688424,-73.992911,B,Crown Castle NG East LLC
17296,40.819223,-73.956844,B,Crown Castle NG East LLC
17297,40.705496,-74.013291,A,"Crown Castle Fiber, LLC"
17299,40.823307,-73.944098,B,Crown Castle NG East LLC
17301,40.822694,-73.947733,B,Crown Castle NG East LLC
17302,40.823342,-73.948856,B,Crown Castle NG East LLC
17303,40.827606,-73.947136,B,Crown Castle NG East LLC
17304,40.827928,-73.942428,B,Crown Castle NG East LLC
17305,40.828432,-73.945141,B,Crown Castle NG East LLC
17307,40.829579,-73.950203,B,Crown Castle NG East LLC
17308,40.829683,-73.944226,B,Crown Castle NG East LLC
17309,40.83097,-73.949519,B,Crown Castle NG East LLC
17312,40.832221,-73.942645,B,Crown Castle NG East LLC
17316,40.836723,-73.939352,B,Crown Castle NG East LLC
17318,40.840368,-73.938355,B,Crown Castle NG East LLC
17321,40.710198,-73.993987,A,"Crown Castle Fiber, LLC"
17322,40.72088,-73.981334,A,"Crown Castle Fiber, LLC"
17323,40.733274,-73.993451,A,"Crown Castle Fiber, LLC"
17324,40.689541,-73.996885,B,Crown Castle NG East LLC
17325,40.73458,-73.992141,A,"Crown Castle Fiber, LLC"
17326,40.691273,-73.999535,B,Crown Castle NG East LLC
17328,40.687002,-73.984704,B,Crown Castle NG East LLC
17329,40.73376,-73.998189,A,"Crown Castle Fiber, LLC"
17343,40.69209,-73.984245,B,Crown Castle NG East LLC
17346,40.69225,-73.993469,B,Crown Castle NG East LLC
17349,40.69353,-73.997703,B,Crown Castle NG East LLC
17353,40.698722,-73.983122,B,Crown Castle NG East LLC
17356,40.701379,-73.984669,B,Crown Castle NG East LLC
17357,40.812418,-73.916518,C,Crown Castle Solutions Corp.
17358,40.852293,-73.88185,B,"Crown Castle Fiber, LLC"
17359,40.868822,-73.902411,B,"Crown Castle Fiber, LLC"
17361,40.702452,-73.984766,B,Crown Castle NG East LLC
17362,40.703025,-73.982858,B,Crown Castle NG East LLC
17363,40.703108,-73.984603,B,Crown Castle NG East LLC
17368,40.70164,-73.993353,B,Crown Castle NG East LLC
17372,40.709821,-73.946855,B,Crown Castle NG East LLC
17373,40.710447,-73.940398,B,Crown Castle NG East LLC
17374,40.70258,-73.817564,B,Crown Castle NG East LLC
17375,40.702458,-73.800393,B,Crown Castle NG East LLC
17376,40.739457,-73.853083,B,Crown Castle NG East LLC
17377,40.739926,-73.850419,B,Crown Castle NG East LLC
17378,40.740058,-73.871345,B,Crown Castle NG East LLC
17379,40.747053,-73.950106,B,Crown Castle NG East LLC
17383,40.751943,-73.883879,B,Crown Castle NG East LLC
17387,40.791394,-73.951011,C,Crown Castle Solutions Corp.
17388,40.792654,-73.950097,C,Crown Castle Solutions Corp.
17389,40.835027,-73.945699,B,Crown Castle NG East LLC
17395,40.768247,-73.874168,B,Crown Castle NG East LLC
17396,40.812151,-73.96204,B,Crown Castle NG East LLC
17399,40.826817,-73.949406,B,Crown Castle NG East LLC
17400,40.834749,-73.942762,B,Crown Castle NG East LLC
17401,40.740565,-73.854665,B,Crown Castle NG East LLC
17402,40.826807,-73.952369,B,Crown Castle NG East LLC
17405,40.760197,-73.933098,B,Crown Castle NG East LLC
17410,40.650971,-73.94777,B,Crown Castle NG East LLC
17415,40.847507,-73.938186,B,Crown Castle NG East LLC
17417,40.87636,-73.850073,B,Crown Castle NG East LLC
17419,40.878158,-73.850188,B,Crown Castle NG East LLC
17421,40.778347,-73.962644,A,"Crown Castle Fiber, LLC"
17428,40.825429,-73.945758,B,Crown Castle NG East LLC
17429,40.831434,-73.877088,B,Crown Castle NG East LLC
17434,40.820917,-73.944999,C,Crown Castle NG East LLC
17436,40.816892,-73.957167,B,Crown Castle NG East LLC
17437,40.84602,-73.940348,B,Crown Castle NG East LLC
17438,40.82148,-73.954104,B,Crown Castle NG East LLC
17441,40.598351,-73.996885,B,"Extenet Systems, INC. II"
17442,40.756256,-73.825806,B,Crown Castle NG East LLC
17443,40.82121,-73.917338,C,"Extenet Systems, INC. II"
17448,40.654374,-73.960864,B,Crown Castle NG East LLC
17449,40.649549,-73.954074,B,Crown Castle NG East LLC
17450,40.718231,-73.851929,B,Crown Castle NG East LLC
17454,40.655691,-73.960027,B,Crown Castle NG East LLC
17455,40.662134,-73.922747,B,Crown Castle NG East LLC
